110		2019	85  623 845	1
111		2021	-92  611 843	1
112		2024	91  610 847	0.969105
112		2025	-89  611 831	0.873267
112		2026	-91  607 824	0.70677
113		2028	-91  595 821	0.97142
114		2030	-104  550 797	0.999999
114		2031	103  551 797	0.992337
115		2035	-98  481 866	0.994617
116		2040	94  477 847	0.99663
116		2041	91  488 799	0.99663
116		2042	-102  520 744	0.575692
116		2043	-118  891 102	0.924937
117		2046	111  861 102	1
117		2047	-119  854 100	1
117		2048	113  830 102	0.958905
118		2050	-119  794 100	0.981589
119		2052	160  790 102	0.999857
119		2053	-158  788 108	0.729744
119		2054	150  767 106	1
119		2055	161  760 102	0.94351
120		2058	162  756 104	0.627443
120		2059	168  739 111	0.742908
120		2060	169  761 112	0.998293
121		2062	186  747 104	0.999921
121		2063	-178  735 117	1
121		2064	168  751 113	0.542194
121		2065	-154  756 115	0.999815
122		2069	151  729 123	0.877959
123		2071	-168  729 126	0.966502
124		2073	-158  747 117	0.850932
124		2074	160  729 129	0.770984
124		2075	-157  724 127	0.994303
124		2076	162  750 122	0.760526
124		2077	-175  744 104	0.999993
124		2078	-165  727 121	0.987497
124		2079	-159  745 105	0.59839
124		2080	167  726 129	0.979383
124		2081	163  730 127	0.500098
124		2082	166  725 128	0.856387
124		2083	181  754 124	0.998909
125		2085	-148  756 129	0.832549
125		2086	-155  754 124	0.915672
125		2087	173  755 124	0.999881
125		2088	-161  754 126	0.786867
125		2089	-157  753 101	0.611525
125		2090	173  758 130	0.950003
125		2091	165  728 130	0.95131
125		2092	157  733 128	0.995396
125		2093	-151  759 128	0.83493
125		2094	178  749 100	1
125		2095	-161  735 125	0.606096
126		2097	-165  729 131	1
126		2098	161  762 126	0.925664
126		2099	-161  754 101	0.873267
126		2100	153  758 122	0.816252
126		2101	-151  736 128	0.99784
126		2102	175  755 123	0.999999
126		2103	158  731 128	0.729744
127		2105	155  760 126	0.983734
128		2108	-151  732 126	0.542194
128		2109	154  737 127	0.945878
128		2110	-162  763 123	0.981589
129		2112	-179  758 119	1
129		2113	155  759 119	0.606096
130		2117	158  756 126	1
130		2118	-164  734 132	0.999684
130		2119	-165  731 128	0.999888
130		2120	168  736 129	0.969
130		2121	-160  735 130	0.960122
131		2123	-163  730 106	0.999891
131		2124	147  731 131	0.784938
131		2125	167  758 124	0.99799
131		2126	-163  726 126	0.994303
131		2127	170  730 130	0.996768
131		2128	173  729 135	0.996589
132		2130	177  757 127	0.991394
132		2131	155  735 136	0.897795
132		2132	157  733 132	0.533523
133		2134	153  725 137	0.910068
134		2136	-167  751 108	0.997968
134		2137	-157  745 100	0.886505
134		2138	-164  758 130	0.802352
135		2141	164  729 135	0.956073
136		2143	-168  751 130	0.985636
136		2144	159  724 136	0.974329
136		2145	-171  721 100	0.982753
137		2147	-160  754 130	0.742908
137		2148	180  716 103	1
137		2149	-182  716 103	1
137		2150	182  745 105	0.999999
137		2151	-161  750 129	0.561584
137		2152	170  752 133	0.988814
138		2154	-162  723 101	0.898767
138		2155	179  715 104	0.999875
138		2156	176  745 106	1
139		2159	164  744 134	0.901633
139		2160	-176  753 132	1
140		2162	173  726 128	0.986919
140		2163	171  744 136	0.969
140		2164	160  746 133	0.668974
140		2165	163  748 132	0.801753
140		2166	173  726 129	0.982514
141		2168	165  723 129	0.956073
